,wordcount,images_number,links_number,title_keywords,body_keywords,url,clickbait
10342,103,4,1,1,6,https://www.lanetanoticias.com/viral/24013/loro-acusa-a-su-dueno-de-infiel-y-causa-divorcio,True
10343,103,4,1,0,8,https://www.lanetanoticias.com/viral/23952/hombre-se-bana-en-300-kilos-de-nutella,True
10344,205,4,1,0,8,https://www.lanetanoticias.com/viral/23912/papa-va-al-festival-de-la-escuela-pero-en-vez-de-grabar-a-su-hija-grabo-el-trasero-de-la-maestra,True
10345,1156,8,1,0,11,https://www.lanetanoticias.com/viral/23899/vacaciones-de-leyenda-5-hoteles-embrujados-en-mexico,True
10346,407,4,1,1,4,https://www.lanetanoticias.com/viral/23896/el-presidente-de-filipinas-promete-no-decir-mas-groserias-porque-dios-se-lo-pidio-video,True
10347,192,5,5,2,15,https://www.lanetanoticias.com/viral/23885/kylie-jenner-practica-su-espanol-para-complacer-a-sus-fans-latinos,True
10348,292,4,1,0,16,https://www.lanetanoticias.com/viral/23870/esta-chica-anestesiada-que-coquetea-y-se-enamora-de-su-enfermero,True
10349,90,4,1,0,3,https://www.lanetanoticias.com/viral/23841/23841,True
10350,238,4,1,0,9,https://www.lanetanoticias.com/viral/23799/exhiben-a-sujeto-abusando-de-nina-en-bar-de-tuxtla-gutierrez,True
10351,278,5,2,2,11,https://www.lanetanoticias.com/viral/23690/se-enoja-porque-su-novia-fantasea-con-personaje-de-videojuego,True
10352,177,4,1,0,3,https://www.lanetanoticias.com/viral/23630/mujer-roba-accidentalmente-el-auto-de-otra,True
10353,133,4,3,1,10,https://www.lanetanoticias.com/chismito/23619/snoop-dogg-presume-su-gusto-por-la-musica-de-banda-ms,True
10354,136,5,1,1,3,https://www.lanetanoticias.com/viral/23584/nerd-engano-a-su-companera-de-clases-le-pasaria-la-tarea-a-cambio-de-una-foto-sexy,True
10355,232,5,1,1,7,https://www.lanetanoticias.com/viral/23579/asi-reacciono-tras-descrubrir-a-esposo-dandole-like-a-otras-mujeres-en-fb,True
10356,223,4,2,0,7,https://www.lanetanoticias.com/viral/23576/5-cortometrajes-de-terror-que-te-daran-pesadillas-toda-la-noche,True
10357,485,5,2,0,3,https://www.lanetanoticias.com/viral/23558/renuncio-a-su-trabajo-donde-ganaba-300-dolares-hoy-gana-70000-dolares-y-viaja-por-el-mundo,True
10358,223,4,1,0,4,https://www.lanetanoticias.com/viral/23534/video-tigre-arrastra-a-su-entrenadora-durante-un-espectaculo,True
10359,158,4,1,0,5,https://www.lanetanoticias.com/viral/23528/video-pelea-de-conductor-de-uber-contra-taxista,True
10360,263,4,1,0,8,https://www.lanetanoticias.com/viral/23516/mesera-es-humillada-por-su-color-de-piel-y-responde-con-una-gran-leccion-para-su-clienta,True
10361,196,4,1,3,5,https://www.lanetanoticias.com/viral/23513/le-hacen-violacion-grupal-a-su-amigo-y-presumieron-el-video-por-whatsapp-video,True
10362,191,5,1,1,6,https://www.lanetanoticias.com/viral/23510/hombre-se-lanza-de-un-puente-de-30-metros-en-nueva-jersey-con-todo-y-sus-dos-hijos,True
10363,485,7,1,1,11,https://www.lanetanoticias.com/viral/23505/olvida-llaves-pegadas-en-su-moto-y-al-regresar-indigente-le-da-inolvidable-leccion,True
10364,221,4,1,0,4,https://www.lanetanoticias.com/viral/23481/policias-de-la-cdmx-detienen-a-asaltante-en-la-gam-gracias-a-llamada-al-066,True
10365,384,6,1,0,3,https://www.lanetanoticias.com/viral/23472/arrestan-a-la-nina-afgana-de-la-famosa-foto-de-national-geographic,True
10366,226,4,1,1,4,https://www.lanetanoticias.com/viral/23460/lina-medina-es-la-madre-mas-joven-del-mundo-se-embarazo-a-los-5-anos,True
10367,387,4,1,1,8,https://www.lanetanoticias.com/viral/23451/esta-mujer-pedia-desesperadamente-un-tampon-en-la-calle-y-fue-criticada-en-internet,True
10368,304,5,1,0,5,https://www.lanetanoticias.com/viral/23447/es-acusado-de-intento-de-asesinato-pero-su-condicion-lo-podria-salvar-de-la-carcel,True
10369,336,4,1,0,7,https://www.lanetanoticias.com/viral/23444/segun-la-ciencia-la-amistad-entre-hombres-y-mujeres-no-existe,True
10370,325,4,2,0,7,https://www.lanetanoticias.com/viral/23441/oms-considera-ser-soltero-como-una-discapacidad,True
10371,263,4,1,0,8,https://www.lanetanoticias.com/viral/23516/mesera-es-humillada-por-su-color-de-piel-y-responde-con-una-gran-leccion-para-su-clienta,True
10372,196,4,1,3,5,https://www.lanetanoticias.com/viral/23513/le-hacen-violacion-grupal-a-su-amigo-y-presumieron-el-video-por-whatsapp-video,True
10373,191,5,1,1,6,https://www.lanetanoticias.com/viral/23510/hombre-se-lanza-de-un-puente-de-30-metros-en-nueva-jersey-con-todo-y-sus-dos-hijos,True
10374,485,7,1,1,11,https://www.lanetanoticias.com/viral/23505/olvida-llaves-pegadas-en-su-moto-y-al-regresar-indigente-le-da-inolvidable-leccion,True
10375,221,4,1,0,4,https://www.lanetanoticias.com/viral/23481/policias-de-la-cdmx-detienen-a-asaltante-en-la-gam-gracias-a-llamada-al-066,True
10376,384,6,1,0,3,https://www.lanetanoticias.com/viral/23472/arrestan-a-la-nina-afgana-de-la-famosa-foto-de-national-geographic,True
10377,226,4,1,1,4,https://www.lanetanoticias.com/viral/23460/lina-medina-es-la-madre-mas-joven-del-mundo-se-embarazo-a-los-5-anos,True
10378,387,4,1,1,8,https://www.lanetanoticias.com/viral/23451/esta-mujer-pedia-desesperadamente-un-tampon-en-la-calle-y-fue-criticada-en-internet,True
10379,304,5,1,0,5,https://www.lanetanoticias.com/viral/23447/es-acusado-de-intento-de-asesinato-pero-su-condicion-lo-podria-salvar-de-la-carcel,True
10380,336,4,1,0,7,https://www.lanetanoticias.com/viral/23444/segun-la-ciencia-la-amistad-entre-hombres-y-mujeres-no-existe,True
10381,325,4,2,0,7,https://www.lanetanoticias.com/viral/23441/oms-considera-ser-soltero-como-una-discapacidad,True
10382,350,5,2,1,7,https://www.lanetanoticias.com/viral/23413/hombre-finge-su-muerte-para-huir-de-testigos-de-jehova,True
10383,230,4,1,0,3,https://www.lanetanoticias.com/viral/23391/real-sociedad-contrata-a-indigente-que-vivia-afuera-de-su-estadio,True
10384,465,6,1,1,4,https://www.lanetanoticias.com/viral/23336/rescatan-a-brasileno-que-habria-sido-encerrado-en-un-sotano-por-su-familia-por-15-anos,True
10385,123,4,2,2,6,https://www.lanetanoticias.com/viral/23294/pone-bochornoso-castigo-a-su-hija-de-13-por-intercambiar-fotos-explicitas-en-facebook,True
10386,169,4,1,1,7,https://www.lanetanoticias.com/viral/23290/escuchaban-ruidos-paranormales-en-la-noche-y-lo-que-descubrieron-los-dejo-sin-aliento,True
10387,236,8,1,0,1,https://www.lanetanoticias.com/viral/23286/llamen-a-nanny-que-los-muppets-volveran-a-mojar-sus-panales,True
10388,143,3,1,1,9,https://www.lanetanoticias.com/viral/23263/adolescentes-prenden-fuego-a-joven-con-discapacidad,True
10389,85,4,3,1,6,https://www.lanetanoticias.com/viral/23259/video-obama-baila-con-un-famoso-rapero-en-la-casa-blanca,True
10390,129,4,2,2,10,https://www.lanetanoticias.com/viral/23205/por-lucirse-en-sesion-de-fotos-casi-se-queda-sin-marido-e-intimidad,True
10391,208,4,1,1,11,https://www.lanetanoticias.com/viral/23219/negro-de-whatsapp-tiene-sus-dias-contados-en-la-aplicacion,True
10392,269,5,1,2,6,https://www.lanetanoticias.com/viral/23210/asaltan-a-estudiante-mientras-realizaba-videollamada-con-su-novia,True
10393,223,5,3,1,4,https://www.lanetanoticias.com/viral/23201/joven-enamorado-pide-perdon-a-su-amada-de-una-forma-muy-original,True
10394,218,4,1,1,6,https://www.lanetanoticias.com/viral/23186/estudiante-hizo-match-con-su-profesora-en-tinder-pero-las-cosas-no-salieron-como-esperaba,True
10395,602,8,1,2,6,https://www.lanetanoticias.com/viral/23168/menor-asesino-a-3-sujetos-por-desear-a-su-novia-nadie-podia-ni-mirarla,True
10396,182,7,1,0,4,https://www.lanetanoticias.com/viral/23153/erika-fernandez-desborda-pasion-en-la-piel-en-la-portada-de-la-revista-h-para-hombres,True
10397,315,4,1,0,5,https://www.lanetanoticias.com/viral/23152/video-las-clases-de-espanol-de-hillary-clinton,True
10398,213,4,5,1,11,https://www.lanetanoticias.com/viral/23146/la-guerra-entre-netflix-y-blim-continua,True
10399,395,4,1,2,6,https://www.lanetanoticias.com/viral/23139/el-engano-a-su-esposa-23-veces-y-ella-lo-perdono,True
10400,158,4,1,0,4,https://www.lanetanoticias.com/viral/23132/directo-a-la-friendzone-joven-espera-en-vano-a-su-cita-con-enorme-oso-de-peluche,True
10401,79,4,1,0,3,https://www.lanetanoticias.com/viral/23093/video-se-lanza-desde-piso-11-y-sobrevive,True
10402,221,5,1,2,7,https://www.lanetanoticias.com/viral/23086/infidelidad-al-desnudo-esposa-se-venga-de-la-mejor-manera-de-su-pareja,True
10403,182,4,1,0,6,https://www.lanetanoticias.com/viral/23083/podrian-ir-a-la-carcel-si-revisan-el-celular-de-su-esposo,True
10404,181,0,0,0,4,https://www.lanetanoticias.com/viral/23070/le-pone-precio-a-su-virginidad-7-mdp,True
10405,101,4,2,1,5,https://www.lanetanoticias.com/viral/23051/salva-el-futuro-con-el-trailer-de-lanzamiento-de-dragon-ball-xenoverse-2,True
10406,209,4,1,1,6,https://www.lanetanoticias.com/viral/22986/video-brutal-enfrentamiento-entre-aficionados-argentinos,True
10407,365,5,1,1,9,https://www.lanetanoticias.com/viral/22977/firman-para-cerrar-canal-de-youtube-de-joven-anorexica,True
10408,205,4,1,0,5,https://www.lanetanoticias.com/viral/22969/video-personal-de-mcdonalds-golpea-a-un-cliente,True
10409,157,4,1,0,4,https://www.lanetanoticias.com/viral/22966/video-auto-impacta-a-cuatro-hombres-que-salen-proyectados,True
10410,159,5,1,0,11,https://www.lanetanoticias.com/viral/22950/padre-convierte-los-dibujos-de-su-hijo-en-perturbadoras-fotografias,True
10411,290,16,13,2,7,https://www.lanetanoticias.com/viral/22940/esta-sexy-islandesa-prefirio-abandonar-un-concurso-de-belleza-que-bajar-de-peso,True
10412,62,4,1,0,3,https://www.lanetanoticias.com/viral/22923/video-la-idiotez-de-este-hombre-le-salio-muy-cara,True
10413,215,4,1,0,8,https://www.lanetanoticias.com/viral/22904/video-cuidadora-maltrata-a-una-anciana-de-94-anos-con-alzheimer-en-argentina,True
10414,157,4,2,1,9,https://www.lanetanoticias.com/viral/22901/empleado-propina-paliza-a-fastidioso-y-violento-pandillero,True
10415,353,4,5,2,52,https://www.lanetanoticias.com/viral/22895/aracely-arambula-derrocha-erotismo-con-atrevida-foto-semidesnuda,True
10416,272,4,2,1,7,https://www.lanetanoticias.com/viral/22892/conoce-al-mejor-vendedor-de-empanadas-del-mundo-solo-tiene-15-anos,True
10417,202,4,2,1,4,https://www.lanetanoticias.com/viral/22886/britney-spears-casi-ensena-todos-sus-atributos-por-culpa-del-vestuario,True
10418,185,4,1,3,9,https://www.lanetanoticias.com/viral/22876/boda-de-ninos-egipcios-causa-indignacion-mundial,True
10419,192,4,1,0,5,https://www.lanetanoticias.com/viral/22868/video-personal-de-mcdonalds-golpea-a-un-cliente-racista,True
10420,217,4,1,0,8,https://www.lanetanoticias.com/viral/22862/ninos-de-11-y-12-anos-se-comprometen-e-indigna-a-egipto,True
10421,300,6,1,0,12,https://www.lanetanoticias.com/viral/22829/en-su-luna-de-miel-ella-descubrio-que-su-esposo-era-pedofilo,True
10422,262,4,1,0,5,https://www.lanetanoticias.com/viral/22820/por-jugar-sexting-recibe-un-castigo-muy-humillante,True
10423,327,5,1,0,9,https://www.lanetanoticias.com/viral/22814/poso-junto-a-2-mujeres-y-termino-preso-el-delito-esta-en-la-foto-puedes-verlo,True
10424,352,6,1,1,8,https://www.lanetanoticias.com/viral/22791/esta-pareja-de-21-anos-recibe-60-anos-de-carcel-por-hacerle-esto-a-su-pequeno-bebe,True
10425,353,6,1,1,7,https://www.lanetanoticias.com/viral/22786/recuerdas-al-nino-que-fumaba-40-cigarrillos-diarios-asi-luce-tras-un-radical-cambio-de-vida,True
10426,476,8,2,0,7,https://www.lanetanoticias.com/viral/22767/conoce-las-ciudades-mejor-pagadas-del-mundo,True
10427,381,5,1,0,3,https://www.lanetanoticias.com/viral/22724/joven-de-ee-uu-despierta-de-coma-hablando-espanol-fluido,True
10428,336,4,1,0,3,https://www.lanetanoticias.com/viral/22710/joven-afroamericano-despierta-de-coma-y-habla-perfecto-espanol,True
10429,243,4,3,1,12,https://www.lanetanoticias.com/viral/22659/sandra-echeverria-se-levanta-la-blusa-para-demostrar-que-trae,True
10430,175,4,1,1,7,https://www.lanetanoticias.com/viral/22653/policias-intentan-amortiguar-salto-de-mujer-suicida-con-tan-solo-un-carton,True
10431,157,16,13,1,6,https://www.lanetanoticias.com/viral/22592/personas-que-se-pusieron-a-filosofar-en-facebook-e-hicieron-temblar-al-mismisimo-socrates,True
10432,203,8,1,0,4,https://www.lanetanoticias.com/viral/22569/querer-es-poder-un-chico-que-pesaba-174-kilos-y-ahora-es-modelo-de-revista,True
10433,206,4,1,0,4,https://www.lanetanoticias.com/viral/22560/mato-a-su-hijo-de-8-anos-porque-la-descubrio-teniendo-sexo-con-el-abuelo,True
10434,80,4,1,0,3,https://www.lanetanoticias.com/viral/22554/video-se-grabo-cantando-pero-algo-inesperado-sucedio,True
10435,522,7,2,1,6,https://www.lanetanoticias.com/viral/22522/seis-chicos-con-sindrome-de-down-arrasan-con-su-servicio-de-pizza-a-domicilio,True
10436,308,4,1,0,6,https://www.lanetanoticias.com/viral/22471/que-no-sea-el-fin-de-tu-ahorro-compra-inteligentemente-en-este-buen-fin,True
10437,360,6,1,0,4,https://www.lanetanoticias.com/viral/22466/su-hija-perdera-la-vista-pero-antes-su-madre-le-dara-los-mejores-recuerdos,True
10438,276,4,1,0,3,https://www.lanetanoticias.com/viral/22434/el-limite-de-la-vida-humana-es-a-los-125-anos-estudio,True
10439,175,4,1,0,5,https://www.lanetanoticias.com/viral/22427/video-forense-ebrio-llega-por-cadaver-y-cae-encima-de-el,True
10440,265,4,1,0,6,https://www.lanetanoticias.com/viral/22259/video-ingles-golpea-a-joven-por-hablar-espanol,True
10441,181,4,1,0,8,https://www.lanetanoticias.com/viral/22244/me-voy-a-matar-eva-la-amenaza-con-suicidarse-si-no-vuelve-con-el,True
10442,159,4,1,1,4,https://www.lanetanoticias.com/viral/22241/video-se-unen-para-correr-a-pareja-que-tenia-sexo-ruidoso-en-hotel,True
10443,191,7,1,1,10,https://www.lanetanoticias.com/viral/22228/maestra-arrestada-por-tener-relaciones-con-alumno-cambia-de-profesion-ahora-es-bailarina-exotica,True
10444,216,4,1,0,5,https://www.lanetanoticias.com/viral/22220/madre-soltera-ensena-a-su-hijo-a-hacer-labores-de-casa-para-que-aprenda-que-no-son-solo-para-mujeres,True
10445,936,6,1,1,7,https://www.lanetanoticias.com/viral/22215/su-padre-le-inyecto-vih-cuando-era-un-bebe,True
10446,142,4,2,1,4,https://www.lanetanoticias.com/viral/22136/asi-se-ve-gigantesco-globo-estallar-en-camara-lenta,True
10447,114,4,3,1,6,https://www.lanetanoticias.com/viral/22125/aparece-dragon-sobrevolando-montanas-de-china,True
10448,186,4,1,1,7,https://www.lanetanoticias.com/viral/22126/cantante-pasa-tremendo-bochorno-en-tv-quedo-con-los-senos-al-aire-frente-a-ninos,True
10449,100,4,1,0,5,https://www.lanetanoticias.com/viral/22091/video-hamster-potter,True
10450,316,4,1,0,15,https://www.lanetanoticias.com/viral/22089/de-vendedor-callejero-a-modelo-de-ropa,True
10451,289,4,1,0,3,https://www.lanetanoticias.com/viral/21997/ouija-el-origen-del-mal-la-pelicula-que-si-da-miedo,True
10452,67,4,1,2,8,https://www.lanetanoticias.com/viral/21964/100-capas-de-ropa-un-reto-viral-que-casi-le-cuesta-la-vida-a-esta-chica,True
10453,310,4,3,0,11,https://www.lanetanoticias.com/viral/21961/mosquera-pide-perdon-por-golpear-a-su-mujer,True
10454,99,4,1,1,5,https://www.lanetanoticias.com/viral/21949/video-conoce-a-mini-kim-jong-un-y-su-singular-baile,True
10455,212,4,1,0,7,https://www.lanetanoticias.com/viral/21916/video-racista-golpea-a-asiatico-en-el-metro-y-mujer-lo-persigue,True
10456,745,4,1,1,9,https://www.lanetanoticias.com/viral/21885/video-las-profecias-de-los-simpson,True
10457,168,4,1,1,3,https://www.lanetanoticias.com/viral/21872/alimentacion-basada-en-basura-para-reducir-los-recursos-se-vuelve-popular,True
10458,322,4,1,1,10,https://www.lanetanoticias.com/viral/21863/detienen-a-lordferrari-en-miami,True
10459,326,4,1,0,6,https://www.lanetanoticias.com/viral/21824/video-usan-figura-de-san-judas-para-robar-en-neza,True
10460,112,4,1,0,3,https://www.lanetanoticias.com/viral/21821/video-primer-avance-de-logan,True
10461,281,4,1,0,6,https://www.lanetanoticias.com/viral/21813/video-cruel-ritual-de-iniciacion-en-el-hockey,True
10462,173,5,3,2,5,https://www.lanetanoticias.com/viral/21747/madonna-hace-insolita-oferta-sexual-a-quien-vote-por-hillary-clinton,True
10463,313,7,1,1,4,https://www.lanetanoticias.com/viral/21721/muere-matrimonio-misteriosamente-en-estados-unidos,True
10464,328,4,2,0,5,https://www.lanetanoticias.com/viral/21703/estres-en-el-trabajo-algo-que-debes-saber-controlar,True
10465,205,4,1,0,7,https://www.lanetanoticias.com/viral/21689/jugadores-de-hockey-golpean-en-su-debut-a-joven-de-16-anos,True
10466,120,4,1,0,3,https://www.lanetanoticias.com/viral/21681/lava-con-jabon-boca-de-alumno-desobediente,True
10467,159,4,1,1,9,https://www.lanetanoticias.com/viral/21674/video-mujer-le-armo-escandalo-a-su-pareja-en-el-cine-por-quedarse-dormido,True
10468,71,4,1,1,3,https://www.lanetanoticias.com/viral/21671/le-pica-una-avispa-en-la-boca-y-dedica-un-video-a-quienes-se-aumentan-los-labios,True
10469,75,4,1,0,3,https://www.lanetanoticias.com/viral/21665/video-un-camion-realiza-una-mala-maniobra-y-aplasta-a-un-taxi,True
10470,195,4,2,2,11,https://www.lanetanoticias.com/viral/21662/se-divorcia-de-su-esposa-tras-verla-por-primera-vez-sin-maquillaje,True
10471,96,4,1,1,5,https://www.lanetanoticias.com/viral/21651/maroon-5-lanza-nuevo-video-parodiando-a-pokemon-go-2,True
10472,260,4,1,0,8,https://www.lanetanoticias.com/viral/21602/video-aparatosa-caida-de-una-nina-desde-mas-de-tres-metros-de-altura,True
10473,143,4,1,1,4,https://www.lanetanoticias.com/viral/21592/mexicanos-gastan-35-mil-mdp-en-productos-de-belleza-al-ano,True
10474,163,4,3,0,8,https://www.lanetanoticias.com/viral/21586/el-peor-ladron-del-mundo-esconde-persianas-en-su-chamarra,True
10475,177,5,1,1,6,https://www.lanetanoticias.com/viral/21519/surge-en-mexico-ladychurros-policias-querian-quitarle-la-mercancia,True
10476,193,4,1,1,4,https://www.lanetanoticias.com/viral/21507/acorralan-en-el-bano-a-nino-de-primaria-para-cortarle-la-lengua-con-tijeras,True
10477,117,4,1,1,5,https://www.lanetanoticias.com/viral/21448/maroon-5-lanza-nuevo-video-parodiando-a-pokemon-go,True
10478,164,4,1,0,7,https://www.lanetanoticias.com/viral/21426/video-mujeres-policia-pelean-en-el-estado-de-mexico,True
10479,63,4,1,0,3,https://www.lanetanoticias.com/viral/21349/video-nadie-superara-una-salida-del-autolavado-como-esta,True
10480,128,4,3,0,13,https://www.lanetanoticias.com/viral/21334/la-rosa-de-guadalupe-recrea-la-historia-de-lady-coralina,True
10481,183,4,1,0,5,https://www.lanetanoticias.com/viral/21331/se-pinta-para-baby-shower-y-lo-matan-al-confundirlo-con-un-payaso-diabolico,True
10482,87,13,1,3,10,https://www.lanetanoticias.com/viral/21292/se-burlan-de-cristiano-ronaldo-en-redes-sociales-por-fotografia-con-lamborghini-nuevo,True
10483,186,4,1,1,9,https://www.lanetanoticias.com/viral/21282/l-el-emotivo-encuentro-de-mickey-mouse-con-un-joven-ciego,True
10484,161,4,1,1,5,https://www.lanetanoticias.com/viral/21274/karma-instantaneo-por-querer-rebasar-termina-chocando-su-bmw,True
10485,28,4,1,0,0,https://www.lanetanoticias.com/viral/21254/video-algo-inesperado-le-ocurrio-a-este-paracaidista,True
10486,125,4,1,0,6,https://www.lanetanoticias.com/viral/21251/video-perro-se-enoja-con-su-amo-despues-de-visitar-al-veterinario,True
10487,227,4,1,0,5,https://www.lanetanoticias.com/viral/21224/conductora-arrolla-a-fieles-en-estacionamiento-de-iglesia-en-brasil-y-mata-a-dos-mujeres,True
10488,101,4,1,0,5,https://www.lanetanoticias.com/viral/21205/video-iba-a-tomar-una-selfie-y-termino-grabando-como-un-tren-arrollaba-a-un-nino,True
10489,621,4,1,1,7,https://www.lanetanoticias.com/viral/21206/el-video-de-la-ejecucion-del-juez-muestra-un-ataque-directo-un-disparo-en-la-cabeza,True
10490,67,4,1,0,5,https://www.lanetanoticias.com/viral/21193/video-un-nino-ruega-a-su-madre-que-no-cocine-un-pollo,True
10491,245,4,1,1,6,https://www.lanetanoticias.com/viral/20814/el-amor-a-primera-vista-no-existe-aseguran-cientificos,True
10492,266,4,1,1,4,https://www.lanetanoticias.com/viral/20795/finge-asalto-y-roba-185-mil-pesos-para-pagar-su-boda,True
10493,321,5,1,1,8,https://www.lanetanoticias.com/viral/20790/mexico-organiza-en-facebook-caceria-de-payasos-asesinos-2,True
10494,236,4,1,1,3,https://www.lanetanoticias.com/viral/20755/el-sol-ya-tiene-duena-y-quiere-que-el-mundo-le-pague-por-su-uso,True
10495,238,4,1,0,4,https://www.lanetanoticias.com/viral/20721/video-hombre-drogado-golpea-a-12-policias-para-evitar-detencion,True
10496,220,4,1,0,3,https://www.lanetanoticias.com/viral/20706/revisar-el-celular-recostado-genera-ceguera-temporal,True
10497,317,4,1,1,10,https://www.lanetanoticias.com/viral/20679/cuanto-tiempo-esperan-los-matrimonios-arreglados-para-tener-sexo,True
10498,113,4,1,1,7,https://www.lanetanoticias.com/viral/20610/video-conmueve-a-su-paciente-hasta-las-lagrimas,True
10499,334,4,1,1,4,https://www.lanetanoticias.com/viral/20548/mato-a-golpes-a-su-vecino-por-quitarle-la-luz-en-plena-fiesta,True
10500,143,4,1,0,6,https://www.lanetanoticias.com/viral/20523/video-aterrador-momento-en-que-un-tiburon-rompe-la-jaula-de-un-buzo,True
10501,246,4,2,0,3,https://www.lanetanoticias.com/viral/20495/roedor-retrasa-vuelo-en-barcelona,True
10502,463,4,1,0,7,https://www.lanetanoticias.com/viral/20488/aerolinea-delta-discrimina-a-doctora-negra-durante-una-emergencia-de-vuelo,True
10503,261,4,1,0,5,https://www.lanetanoticias.com/viral/20464/hoy-dia-mundial-del-lavado-de-manos,True
10504,93,4,2,1,5,https://www.lanetanoticias.com/viral/20441/un-ladron-se-lleva-la-sopresa-de-su-vida-video,True
10505,427,4,3,0,10,https://www.lanetanoticias.com/viral/20431/trump-mujeres-perturbadas-son-buenas-en-la-cama-como-lindsay-lohan,True
10506,246,6,1,0,3,https://www.lanetanoticias.com/viral/20432/perforaciones-podrian-poner-en-riesgo-la-salud,True
10507,229,4,1,0,4,https://www.lanetanoticias.com/viral/20377/video-tiburon-entra-a-jaula-de-seguridad-de-buzo,True
10508,252,7,1,0,8,https://www.lanetanoticias.com/viral/20360/jugador-de-la-nba-hizo-grafiti-en-la-muralla-china,True
10509,344,4,2,0,7,https://www.lanetanoticias.com/viral/20341/mujer-dice-estar-operada-para-evitar-arana-en-la-condesa,True
10510,182,4,1,0,4,https://www.lanetanoticias.com/viral/20333/ordena-obama-prepararse-para-tormenta-solar-de-gran-escala-2,True
10511,267,6,1,0,5,https://www.lanetanoticias.com/viral/20851/aeromexico-e-interjet-prohiben-el-galaxy-note-7,True
10512,144,4,1,0,5,https://www.lanetanoticias.com/viral/20848/video-mueren-dos-pilotos-en-accidente-de-bote-en-el-rio-potomac,True
10513,83,4,1,0,7,https://www.lanetanoticias.com/viral/20841/video-casi-lo-cachan-y-decide-salir-por-la-ventana,True
10514,230,4,1,1,8,https://www.lanetanoticias.com/viral/20836/le-tatua-la-cara-a-su-perro-y-la-red-se-le-echa-encima,True
10515,269,4,2,0,3,https://www.lanetanoticias.com/viral/20824/revelan-formula-matematica-para-la-hamburguesa-perfecta,True
10516,314,4,1,0,5,https://www.lanetanoticias.com/viral/20820/video-parte-delantera-de-un-auto-es-destrozada-por-banda-de-perros,True
10517,245,4,1,1,6,https://www.lanetanoticias.com/viral/20814/el-amor-a-primera-vista-no-existe-aseguran-cientificos,True
10518,266,4,1,1,4,https://www.lanetanoticias.com/viral/20795/finge-asalto-y-roba-185-mil-pesos-para-pagar-su-boda,True
10519,321,5,1,1,8,https://www.lanetanoticias.com/viral/20790/mexico-organiza-en-facebook-caceria-de-payasos-asesinos-2,True
10520,236,4,1,1,3,https://www.lanetanoticias.com/viral/20755/el-sol-ya-tiene-duena-y-quiere-que-el-mundo-le-pague-por-su-uso,True
10521,238,4,1,0,4,https://www.lanetanoticias.com/viral/20721/video-hombre-drogado-golpea-a-12-policias-para-evitar-detencion,True
10522,220,4,1,0,3,https://www.lanetanoticias.com/viral/20706/revisar-el-celular-recostado-genera-ceguera-temporal,True
10523,317,4,1,1,10,https://www.lanetanoticias.com/viral/20679/cuanto-tiempo-esperan-los-matrimonios-arreglados-para-tener-sexo,True
10524,113,4,1,1,7,https://www.lanetanoticias.com/viral/20610/video-conmueve-a-su-paciente-hasta-las-lagrimas,True
10525,334,4,1,1,4,https://www.lanetanoticias.com/viral/20548/mato-a-golpes-a-su-vecino-por-quitarle-la-luz-en-plena-fiesta,True
10526,143,4,1,0,6,https://www.lanetanoticias.com/viral/20523/video-aterrador-momento-en-que-un-tiburon-rompe-la-jaula-de-un-buzo,True
10527,246,4,2,0,3,https://www.lanetanoticias.com/viral/20495/roedor-retrasa-vuelo-en-barcelona,True
10528,463,4,1,0,7,https://www.lanetanoticias.com/viral/20488/aerolinea-delta-discrimina-a-doctora-negra-durante-una-emergencia-de-vuelo,True
10529,261,4,1,0,5,https://www.lanetanoticias.com/viral/20464/hoy-dia-mundial-del-lavado-de-manos,True
10530,93,4,2,1,5,https://www.lanetanoticias.com/viral/20441/un-ladron-se-lleva-la-sopresa-de-su-vida-video,True
10531,427,4,3,0,10,https://www.lanetanoticias.com/viral/20431/trump-mujeres-perturbadas-son-buenas-en-la-cama-como-lindsay-lohan,True
10532,246,6,1,0,3,https://www.lanetanoticias.com/viral/20432/perforaciones-podrian-poner-en-riesgo-la-salud,True
10533,229,4,1,0,4,https://www.lanetanoticias.com/viral/20377/video-tiburon-entra-a-jaula-de-seguridad-de-buzo,True
10534,252,7,1,0,8,https://www.lanetanoticias.com/viral/20360/jugador-de-la-nba-hizo-grafiti-en-la-muralla-china,True
10535,344,4,2,0,7,https://www.lanetanoticias.com/viral/20341/mujer-dice-estar-operada-para-evitar-arana-en-la-condesa,True
10536,182,4,1,0,4,https://www.lanetanoticias.com/viral/20333/ordena-obama-prepararse-para-tormenta-solar-de-gran-escala-2,True
10537,155,4,2,1,5,https://www.lanetanoticias.com/viral/20323/floyd-mayweather-arma-tremendo-bacanal-en-medio-de-lluvia-de-billetes,True
10538,193,6,1,2,9,https://www.lanetanoticias.com/viral/20306/fans-de-la-rosa-de-guadalupe-quieren-capitulo-de-los-payasos-asesinos,True
10539,333,7,1,2,5,https://www.lanetanoticias.com/viral/20296/cambia-mesa-de-regalos-de-su-boda-por-donaciones-para-no-morir-de-cancer,True
10540,116,4,2,3,6,https://www.lanetanoticias.com/viral/20291/romina-marcos-la-hija-de-niurka-heredo-el-talento-y-presume-su-gran-voz,True
10541,369,4,3,2,42,https://www.lanetanoticias.com/viral/20278/causa-polemica-la-comercializacion-de-tacones-para-bebes,True
